UNB(PC1),FFT_SAMP_SIZE,header_False,KDE,tuning_False,0.9891631222374302,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,KDE,tuning_True,0.9975520135792112,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,IF,tuning_False,0.9795146707482794,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_False,IF,tuning_True,0.9803069549305586,10000|319|1277,19
UNB(PC1),FFT_SAMP_SIZE,header_True,OCSVM,tuning_False,0.841037867749864,10000|319|1277,46
UNB(PC1),FFT_SAMP_SIZE,header_True,OCSVM,tuning_True,0.9892882197398952,10000|319|1277,46
UNB(PC1),FFT_SAMP_SIZE,header_True,GMM,tuning_False,0.7824897837039653,10000|319|1277,46
UNB(PC1),FFT_SAMP_SIZE,header_True,GMM,tuning_True,1.0,10000|319|1277,46
UNB(PC1),FFT_SAMP_SIZE,header_True,AE,tuning_False,0.8920972718932894,10000|319|1277,46
UNB(PC1),FFT_SAMP_SIZE,header_True,AE,tuning_True,0.8919648157142085,10000|319|1277,46
